filename,width,height,class,xmin,ymin,xmax,ymax
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,331,208,340,222
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,334,152,344,170
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,266,283,276,299
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,263,224,271,235
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,277,241,288,254
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,390,439,404,456
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,366,489,376,505
acne-722-_jpg.rf.23f328dcc9974b8f29105c826b40c9bf.jpg,640,640,Dark-Spots,340,520,353,539
_1869624823_jpg.rf.244c839c716ead313476a162fddef641.jpg,640,640,Skin-Redness,261,315,508,515
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Acne,423,362,451,391
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Acne,278,583,296,614
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Acne,460,458,484,497
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Skin-Redness,327,433,365,464
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,478,514,498,530
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,532,446,542,472
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,293,528,308,549
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Acne,340,466,354,484
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Whiteheads,359,528,370,546
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Skin-Redness,370,488,385,507
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Skin-Redness,326,395,354,435
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,355,373,368,392
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,410,505,427,530
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,403,483,431,504
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,465,423,487,457
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,464,406,479,426
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,578,542,592,568
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Englarged-Pores,573,518,585,540
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,544,525,554,548
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Skin-Redness,492,538,517,568
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,505,501,532,546
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,368,402,385,436
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,385,379,419,403
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,501,381,515,399
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,503,410,514,425
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dry-Skin,584,447,634,617
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Wrinkles,569,547,585,640
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Dark-Spots,245,611,263,628
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Wrinkles,387,408,449,444
acne-19-_jpeg.rf.1d3201009eebba0662de13c554851330.jpg,640,640,Oily-Skin,381,397,480,485
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,179,106,224,128
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Acne,500,267,541,291
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,185,162,235,187
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,280,80,334,100
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,431,199,479,236
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,174,232,217,264
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Acne,235,372,271,402
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Acne,210,430,262,452
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,263,504,299,532
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Whiteheads,193,488,233,503
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,155,532,193,566
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,328,379,370,406
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Whiteheads,433,241,478,272
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,579,374,639,413
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,237,532,274,555
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,235,577,263,604
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Acne,326,435,385,472
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Eyebags,245,277,385,324
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,523,327,544,354
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,456,361,519,410
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,505,408,531,434
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,519,451,576,496
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,547,421,602,450
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Skin-Redness,346,498,424,560
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Skin-Redness,391,447,413,473
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,398,452,443,492
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,391,343,418,365
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,291,380,331,407
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,303,409,395,433
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,467,281,495,311
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,453,324,505,347
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,397,169,429,195
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,376,178,398,200
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,336,166,359,185
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,386,140,412,161
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,416,94,447,115
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,226,138,264,163
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,283,141,325,177
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Acne,117,131,135,148
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,130,150,148,167
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Oily-Skin,95,313,231,392
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Oily-Skin,312,300,487,416
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,530,525,570,547
acne-28-_png.rf.23fca185a0311b9b37cc6d05be87c8fe.jpg,640,640,Dark-Spots,432,486,501,550
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,316,279,364,338
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,233,418,286,460
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,341,457,388,505
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,272,457,319,498
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,405,313,448,382
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,437,450,500,551
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,313,588,388,640
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,218,528,266,612
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,149,500,213,581
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Dark-Spots,570,463,617,538
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,219,99,282,162
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,326,132,389,252
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,183,340,266,404
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,138,207,313,322
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Dark-Spots,421,23,501,101
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,540,82,600,184
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,443,375,481,423
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Englarged-Pores,400,128,495,306
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,584,204,635,273
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Dark-Spots,526,437,562,472
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,587,376,640,455
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,135,85,224,197
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Dark-Spots,263,34,414,135
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Englarged-Pores,495,150,633,330
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Dark-Spots,75,513,151,634
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,405,487,498,640
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Skin-Redness,279,352,445,452
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Dark-Spots,88,277,180,423
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Skin-Redness,2,69,126,222
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Acne,153,591,179,633
acne-19-_jpg.rf.2912c5998e8758f6fed44552da5d254b.jpg,640,640,Skin-Redness,318,518,401,585
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,513,196,562,263
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,422,326,449,356
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,443,196,498,262
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,302,177,341,219
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,355,172,391,207
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,406,99,430,133
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,484,95,509,132
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,591,109,619,146
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,514,128,550,179
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,601,289,630,337
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,545,460,586,502
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,435,443,504,479
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,424,492,491,549
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,350,434,382,472
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Skin-Redness,296,387,348,444
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,340,226,380,266
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,379,219,442,307
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Oily-Skin,254,0,502,230
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Oily-Skin,72,176,219,279
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Oily-Skin,29,5,210,124
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Skin-Redness,223,51,281,172
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Dark-Spots,473,358,514,427
acne-14-_jpeg.rf.3024746a278b3f3ba67b4bf7f8607c24.jpg,640,640,Englarged-Pores,275,0,517,319
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Wrinkles,483,234,639,640
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dry-Skin,0,352,230,634
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,237,528,294,606
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,436,472,466,532
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,376,479,423,525
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,494,376,524,423
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,243,420,272,475
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,223,358,266,403
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,194,423,231,479
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Skin-Redness,184,162,485,510
acne-705-_jpg.rf.301fb3e4f029c2bb8188e0837c838a3e.jpg,640,640,Dark-Spots,157,133,200,194
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,449,388,574,548
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,107,374,266,577
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,283,446,455,496
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,543,251,640,345
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,411,326,567,378
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,53,333,229,360
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,47,250,154,310
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,142,585,279,640
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dry-Skin,300,527,471,623
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Wrinkles,400,585,563,640
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Skin-Redness,207,148,481,237
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Skin-Redness,293,286,402,407
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Skin-Redness,110,388,161,429
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,193,447,219,463
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Skin-Redness,431,337,569,427
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,92,209,118,226
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,375,113,396,127
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,471,134,499,157
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,549,153,568,168
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,417,425,443,442
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,397,432,416,448
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,315,433,341,451
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,188,359,222,380
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,327,337,366,359
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,346,387,369,404
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,122,194,140,209
acne-792-_jpg.rf.2a0001c6b21f97b1d2bc679705552f39.jpg,640,640,Dark-Spots,178,194,199,215
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Whiteheads,295,232,315,249
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,208,292,240,309
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,355,282,388,303
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,177,404,207,414
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,246,365,268,383
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,273,311,306,330
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,322,340,359,370
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Skin-Redness,206,316,252,345
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,269,211,287,222
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,248,203,263,215
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,280,172,295,188
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,262,187,278,200
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,304,135,318,150
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,308,169,317,181
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,329,159,346,173
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,331,180,342,196
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,333,197,351,210
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,296,184,318,199
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,348,139,362,149
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,265,105,284,123
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Skin-Redness,204,152,286,181
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,295,230,315,247
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,312,251,341,265
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,338,236,357,253
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,343,213,374,223
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,308,218,339,233
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,174,233,194,249
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,186,257,203,268
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,151,262,163,274
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,207,272,222,285
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,201,242,218,255
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,226,252,243,278
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,243,273,267,288
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Skin-Redness,244,290,275,307
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Skin-Redness,292,277,316,298
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,281,338,309,359
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,261,329,288,345
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Acne,330,302,360,321
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,271,236,311,274
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,314,257,374,286
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Englarged-Pores,145,184,254,304
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Oily-Skin,180,80,283,164
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Oily-Skin,143,178,246,258
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Oily-Skin,67,193,140,241
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Oily-Skin,117,385,186,422
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,144,410,185,439
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Eyebags,107,157,243,195
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dark-Spots,102,300,116,312
acne-50-_png.rf.3664678c21cbf0476270b80678d4c40c.jpg,640,640,Dry-Skin,389,205,446,330
pro04_sec03_png.rf.2a9c07ef9e8bfdd935041315faedb6be.jpg,640,640,Skin-Redness,213,166,438,381
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,419,182,468,224
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,396,243,426,274
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,524,179,556,207
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,337,335,384,376
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,377,303,418,329
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,468,224,494,251
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,512,220,553,261
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Skin-Redness,528,304,575,345
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,390,495,444,554
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,471,442,503,478
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,488,361,521,390
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,346,537,387,593
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Acne,419,537,484,593
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Oily-Skin,125,166,302,285
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Oily-Skin,392,118,497,235
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,304,158,322,183
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,314,189,326,208
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,257,146,281,173
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,300,105,324,130
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,436,117,459,133
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,405,153,421,170
